Physician ID,Physician Name,Specialty,Jan'23,Feb'23,Mar'23,Apr'23,May'23,Jun'23,Jan'232,Feb'232,Mar'232,Apr'232,May'232,Jun'232
87918810,Rachel Koreth,ONCOLOGY MEDICAL,6,17,16,17,26,39,30,2,36,40,45,46
95984576,Jose Melo,"PATHOLOGY, HEMATOLOGY",13,16,31,32,27,37,19,6,15,40,27,45
26620403,RIFAT ELKHATIB,HEMATOLOGY,10,15,18,23,40,41,7,13,14,37,31,55
46796206,MILCAH LARKS,HEMATOLOGY,6,20,19,31,34,36,5,3,27,28,48,50
41766258,CHU-PEI FENG,HEMATOLOGY,10,16,33,31,38,30,6,20,15,20,48,37
11102718,Anna Kurzyna-Solinas,-,14,15,14,33,32,46,4,3,12,24,50,46
30634367,HENRY GERAD,HEMATOLOGY/ONCOLOGY,4,15,16,16,33,40,20,25,27,32,41,40
77044311,Scott Blair,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,14,21,33,34,44,15,2,15,40,30,54
88013959,ROBERT KAPLAN,HEMATOLOGY,15,10,28,22,33,35,30,15,30,15,49,47
53486350,Scott Cross,HEMATOLOGY/ONCOLOGY,12,13,29,17,35,47,7,12,38,32,47,50
38259161,LEONARD HORWITZ,-,4,17,23,33,36,44,17,14,23,18,44,37
19762619,MICHAEL CAIN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,17,28,18,29,40,5,10,14,29,32,43
44490643,Thomas Alberico,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",2,10,11,27,33,45,7,20,19,19,34,38
76568976,Jay Andersen,GYNECOLOGICAL ONCOLOGY,0,23,17,34,37,41,23,4,27,40,38,37
84104104,Faisal Saghir,GYNECOLOGICAL ONCOLOGY,2,20,35,24,31,40,12,0,38,23,45,55
43545637,NEENAD SHAH,SURGICAL ONCOLOGY,2,18,23,25,36,38,13,0,35,27,31,44
32483510,Anwar Khurshid,GYNECOLOGICAL ONCOLOGY,1,19,15,25,34,33,9,7,33,25,39,45
44154478,MARY VOELPEL,HEMATOLOGY/ONCOLOGY,5,19,31,18,36,35,7,7,24,15,33,41
11618632,TIMOTHY GILLIGAN,"PATHOLOGY, HEMATOLOGY",6,11,24,28,37,31,10,19,15,37,26,40
11659923,Nicholas Yeager,PEDIATRIC HEMATOLOGY ONCOLOGY,3,19,26,25,25,45,30,24,22,37,25,35
25671798,DATTATRAYA PRAJAPATI,GYNECOLOGICAL ONCOLOGY,2,12,11,32,36,30,13,19,32,37,44,55
55336907,ELLEN EARLY,SURGICAL ONCOLOGY,3,18,10,19,25,49,20,20,27,28,49,46
49856028,JOLLY VARKI,GYNECOLOGICAL ONCOLOGY,0,13,30,25,35,37,28,16,34,23,25,46
21103340,NANDAGOPAL VRINDAVANAM,-,12,16,23,24,34,31,10,25,12,32,45,37
95766818,ZHEN HOU,PEDIATRIC HEMATOLOGY ONCOLOGY,15,20,23,27,31,43,15,30,26,27,35,55
94310959,Michael Willen,RADIOLOGY ONCOLOGY,3,24,27,19,35,30,5,24,27,20,45,54
86485539,BORIS SPEKTOR,GYNECOLOGICAL ONCOLOGY,9,15,10,34,37,34,7,6,26,30,46,45
11463100,ELYSE LAMBIASE,SURGICAL ONCOLOGY,15,16,32,29,37,50,24,20,35,21,28,36
35879714,Mark Roschewski,RADIOLOGY ONCOLOGY,13,11,21,17,26,43,27,21,23,22,38,47
33710467,MANEESH GOSSAIN,-,12,20,27,19,32,36,0,24,18,36,28,55
11403754,THOMAS ZUKOWSKI,GYNECOLOGICAL ONCOLOGY,2,20,33,15,34,41,5,28,29,25,40,42
31813280,PINJAI RAVICHANDER,GYNECOLOGICAL ONCOLOGY,5,17,23,31,27,35,19,4,11,18,45,41
97637136,BRUCE CULLINEY,PEDIATRIC HEMATOLOGY ONCOLOGY,5,16,15,24,35,46,15,6,10,39,34,40
88063678,TIMOTHY YEH,HEMATOLOGY,7,22,20,20,30,32,10,15,27,25,44,49
36722417,MARY GEMIGNANI,RADIOLOGY ONCOLOGY,0,15,25,15,37,31,28,2,39,40,45,53
37381163,David Shepro,"PATHOLOGY, HEMATOLOGY",2,16,32,33,25,41,14,1,37,32,38,37
56100094,STEVEN PERCH,"PATHOLOGY, HEMATOLOGY",11,22,15,29,37,50,5,2,24,28,27,40
65597689,Nikhil Munshi,GYNECOLOGICAL ONCOLOGY,7,12,33,19,33,34,13,13,10,38,40,47
91589208,PAMELA MEROLA,"PATHOLOGY, HEMATOLOGY",9,12,25,32,40,35,20,18,17,25,30,36
79203476,AFTAB CHAUDHRY,GYNECOLOGICAL ONCOLOGY,11,10,28,26,35,31,23,25,17,34,33,36
14264914,Donald Fleming,PEDIATRIC HEMATOLOGY ONCOLOGY,14,15,21,21,33,46,15,4,29,27,30,54
32402715,SUMAN RAO,"PATHOLOGY, HEMATOLOGY",15,20,12,26,36,43,20,12,13,36,44,49
65118582,NICHON GRUPKA,SURGICAL ONCOLOGY,7,19,33,15,36,32,7,8,17,17,26,45
30853337,KATHRYN HENICK,GYNECOLOGICAL ONCOLOGY,10,25,34,20,38,37,28,7,31,18,47,47
84932143,RAVI ANANDAKRISHNAN,"PATHOLOGY, HEMATOLOGY",5,21,10,31,27,47,30,5,24,32,32,40
15696681,NICHOLAS KOUTRELAKOS,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,11,28,30,37,30,8,23,33,30,50,51
74729284,SHU HSU,PEDIATRIC HEMATOLOGY ONCOLOGY,14,20,23,17,39,41,0,5,31,38,30,50
13343329,CHARLES RENINGER,GYNECOLOGICAL ONCOLOGY,9,12,21,16,39,34,1,21,32,29,42,47
65194836,Rajneesh Nath,HEMATOLOGY/ONCOLOGY,1,23,13,33,29,36,29,22,11,26,40,51
32815653,FELICIA SNEAD,ONCOLOGY MEDICAL,4,24,35,20,36,39,14,4,12,29,26,39
61684151,JONATHAN BLITZER,GYNECOLOGICAL ONCOLOGY,13,16,24,19,37,44,27,20,27,19,47,36
97508144,KAREN BURNS,-,14,12,14,34,27,33,4,24,29,28,43,36
24400737,PETER MORRIS,GYNECOLOGICAL ONCOLOGY,9,15,28,26,25,40,11,8,23,22,34,35
95992577,MICHAEL BASTASCH,ONCOLOGY MEDICAL,5,16,23,17,34,30,13,0,22,30,34,40
75581153,HIGINIA CARDENES,RADIOLOGY ONCOLOGY,6,10,22,22,33,46,3,25,10,27,47,43
15698552,David Ross,GYNECOLOGICAL ONCOLOGY,10,18,16,31,26,32,11,20,32,23,37,45
51026923,Gina Divenuti,-,14,11,19,16,33,37,27,8,37,23,46,50
46161507,NATARAJAN RAMAN,PEDIATRIC HEMATOLOGY ONCOLOGY,5,23,14,20,40,41,7,9,27,30,36,39
68037726,William Ehmann,RADIOLOGY ONCOLOGY,13,16,16,28,33,47,21,8,12,39,40,49
26896566,GERALD GOLDKLANG,GYNECOLOGICAL ONCOLOGY,14,12,30,16,29,33,7,23,28,17,42,55
47015095,ASHIS CHAKRABARTI,SURGICAL ONCOLOGY,8,23,20,29,33,35,30,21,20,37,29,54
31614222,PETER RUBIN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,25,22,31,36,41,28,10,30,20,49,52
48270559,Barry Brooks,HEMATOLOGY,14,13,10,35,40,45,15,30,31,31,32,45
77558494,Jeffrey Kamradt,SURGICAL ONCOLOGY,12,25,16,23,27,33,23,28,16,31,34,44
18595320,KRISTI MC INTYRE,RADIOLOGY ONCOLOGY,15,19,21,33,34,45,10,0,37,21,30,49
85365474,GLADYS ONOJOBI,HEMATOLOGY/ONCOLOGY,4,19,18,23,38,45,6,29,21,27,35,44
78120079,CARSTEN KAMPE,HEMATOLOGY/ONCOLOGY,14,20,21,15,37,45,0,4,19,20,49,47
10877006,XIAOYING QIAO,HEMATOLOGY/ONCOLOGY,9,23,31,25,35,49,18,21,28,21,45,55
93566758,TIMOTHY HONG,PEDIATRIC HEMATOLOGY ONCOLOGY,13,18,31,15,34,47,25,0,21,26,32,48
81677986,MARK LEVIN,ONCOLOGY MEDICAL,13,11,17,16,31,39,11,10,39,21,45,41
87695319,MAGED KHOORY,-,13,22,11,30,31,42,25,4,15,25,31,42
82047572,Sergej Konoplev,GYNECOLOGICAL ONCOLOGY,0,19,19,26,31,42,23,20,12,31,33,36
85982440,PANKAJ GUPTA,-,12,12,17,29,39,48,4,19,28,27,30,47
17412600,ALOK KHORANA,-,0,11,26,30,32,47,6,6,18,15,36,40
22159926,Ann Marie Blenc,GYNECOLOGICAL ONCOLOGY,2,17,12,22,29,48,14,28,24,37,40,47
30795038,JULIE FORSTNER,GYNECOLOGICAL ONCOLOGY,7,19,35,30,40,35,7,18,27,21,49,36
96751700,EDWIN PETRIK,HEMATOLOGY,8,18,32,23,39,39,16,22,16,40,42,49
10477724,DENNIE JONES,HEMATOLOGY/ONCOLOGY,9,11,12,30,31,47,23,13,40,22,27,53
13981873,Eduardo Sotomayor,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",1,12,34,35,34,40,4,19,15,23,34,44
21221156,JULIA SCHAEFER,-,0,13,13,27,28,43,1,25,24,40,44,37
23774625,Andrew Grainger,GYNECOLOGICAL ONCOLOGY,15,24,14,22,25,44,20,16,17,23,42,48
76866090,Daniel Atienza,HEMATOLOGY/ONCOLOGY,1,25,27,18,39,35,4,7,20,27,26,36
73065234,MADHAVA BAIKADI,ONCOLOGY MEDICAL,4,11,26,16,38,32,22,16,14,19,27,46
26350943,Grace Shumaker,GYNECOLOGICAL ONCOLOGY,10,23,19,31,31,46,6,19,37,40,34,52
63775773,KATHY RADIE-KEANE,HEMATOLOGY,8,18,33,32,37,38,14,6,31,23,44,41
80424722,ISMAEL TORRES-ROSARIO,RADIOLOGY ONCOLOGY,4,24,26,20,33,43,15,26,18,24,27,43
72356228,ALINA GUSEYNOVA,"PATHOLOGY, HEMATOLOGY",5,14,15,34,32,43,23,21,21,35,46,40
25811476,GERARDO ROSAS,PEDIATRIC HEMATOLOGY ONCOLOGY,9,22,18,28,39,44,4,16,31,35,38,55
92229441,Anthony Stack,SURGICAL ONCOLOGY,14,10,34,28,40,45,25,2,19,27,28,55
79048831,SHASHANK SAMA,GYNECOLOGICAL ONCOLOGY,4,23,28,33,27,46,27,13,21,35,37,55
69022524,PRIYA SIVASUBRAMANIAM,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,24,16,22,33,33,0,16,38,28,25,49
23565309,GREGORY HERMANN,"PATHOLOGY, HEMATOLOGY",13,11,31,17,35,41,30,3,26,38,32,42
84865197,JIANG YIO,-,15,15,34,35,28,45,6,28,33,31,40,50
29254636,DONGYAN LIU,ONCOLOGY MEDICAL,11,15,22,16,33,33,22,1,31,18,28,55
67071047,SENTHIL BHOOPALAN,HEMATOLOGY/ONCOLOGY,14,12,13,17,33,32,10,27,39,27,47,46
73285094,ANNIE PARK,"PATHOLOGY, HEMATOLOGY",7,17,29,23,25,43,18,13,17,24,34,39
82486716,Jasmine Huynh,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",5,20,13,19,32,50,7,9,22,24,46,36
86776385,TRISTAN BICE,GYNECOLOGICAL ONCOLOGY,4,23,29,32,31,46,20,30,34,18,27,45
72269167,Kieran Sahasrabudhe,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,12,21,35,34,47,17,9,19,25,27,55
27352151,SUNIL ROHATGI,SURGICAL ONCOLOGY,13,11,35,34,28,45,13,11,12,33,29,40
46801607,GILBERTO LOPES,"PATHOLOGY, HEMATOLOGY",11,19,26,35,39,41,28,6,16,19,31,54
22447326,SNIGDHA NUTALAPATI,"PATHOLOGY, HEMATOLOGY",7,20,18,31,33,49,11,9,11,15,33,38
61689444,Hashim Mann,HEMATOLOGY,9,20,35,15,39,41,11,15,39,38,46,54
94746541,LEONARD ALSFELD,"PATHOLOGY, HEMATOLOGY",10,20,28,27,28,45,29,27,10,27,29,35
25479002,POORNI MANOHAR,HEMATOLOGY,10,18,27,18,25,30,9,6,18,36,50,41
30666219,JINI HYUN,SURGICAL ONCOLOGY,4,20,32,17,40,41,13,20,13,25,32,37
21125249,Tasha Lin,ONCOLOGY MEDICAL,1,25,17,19,37,46,14,12,32,19,28,45
81179512,NGOC PHAM,RADIOLOGY ONCOLOGY,6,21,29,23,32,32,9,16,15,25,33,49
20374546,RAJENDRA PERSAD,ONCOLOGY MEDICAL,14,12,17,25,32,31,12,17,16,19,32,49
80142262,BRENTON FRANCISCO,-,5,22,17,24,27,32,19,16,15,22,44,40
16019634,ROCKNE HYMEL,RADIOLOGY ONCOLOGY,6,25,30,20,35,44,11,23,16,29,34,52
48971429,SUKETU PATEL,-,13,15,31,32,26,32,0,29,36,28,50,36
52698022,MICHAEL SOIKE,RADIOLOGY ONCOLOGY,12,23,21,20,35,32,7,3,34,18,26,37
30451005,ERIN JACKSON,ONCOLOGY MEDICAL,6,17,28,31,35,33,20,9,32,37,29,38
82992374,Charles Foucar,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",6,14,21,21,40,49,11,20,12,34,37,46
48102382,MARK LEICK,ONCOLOGY MEDICAL,7,20,24,23,26,30,30,4,14,30,43,50
69226457,MARISSA JUST,PEDIATRIC HEMATOLOGY ONCOLOGY,15,16,29,23,27,32,24,9,13,22,48,42
60663926,Anju Nair,PEDIATRIC HEMATOLOGY ONCOLOGY,10,13,30,21,29,37,0,30,13,23,38,45
85690791,Adam Levin,PEDIATRIC HEMATOLOGY ONCOLOGY,2,14,12,22,31,33,17,28,14,28,43,53
15760200,ANKITA GUPTA,SURGICAL ONCOLOGY,14,20,22,35,34,47,21,13,34,29,42,49
49469151,Sushil Ghimire,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",9,17,22,21,38,31,12,29,30,26,44,48
25884653,RAMESH PANDEY,PEDIATRIC HEMATOLOGY ONCOLOGY,8,12,30,24,27,33,20,2,36,27,42,53
36210942,Audrey Green-Murphy,ONCOLOGY MEDICAL,7,22,27,23,31,32,4,0,29,33,34,35
21019379,Adam Goldrich,RADIOLOGY ONCOLOGY,1,23,11,30,31,41,26,2,21,18,39,44
56118662,TREVANNE MATTHEWS,SURGICAL ONCOLOGY,3,23,34,17,29,33,15,24,13,37,36,55
83318158,PURVA SHARMA,"PATHOLOGY, HEMATOLOGY",6,18,18,32,29,50,11,19,32,25,44,48
69857113,Jamie Stokke,SURGICAL ONCOLOGY,9,23,24,27,38,45,17,22,26,30,47,49
47246031,AMIR ZAHRA,ONCOLOGY MEDICAL,8,17,18,23,36,49,20,3,38,22,29,53
70930486,KRUSHANGI PATEL,GYNECOLOGICAL ONCOLOGY,11,20,22,27,28,31,16,13,10,16,26,44
55309649,ALYSSA KENNEDY,-,5,20,35,32,35,31,5,17,35,30,50,41
22241443,ALLISON REMIKER,GYNECOLOGICAL ONCOLOGY,14,24,16,32,33,47,6,22,26,26,47,42
85190372,RADHIKA KAINTHLA,SURGICAL ONCOLOGY,1,17,26,28,38,48,19,30,30,31,28,37
95945810,BRIAN DIETRICH,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,17,33,27,33,49,1,15,12,34,46,46
85124981,JOHN SCHWERKOSKE,GYNECOLOGICAL ONCOLOGY,4,10,24,23,27,50,30,0,13,35,45,55
16254822,KE LI,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",2,11,28,19,25,33,26,7,26,16,40,41
16467471,Ahmed Aljudi,HEMATOLOGY/ONCOLOGY,7,11,15,28,36,47,13,1,36,19,43,39
60686070,Tejas Modi,HEMATOLOGY,9,23,22,20,26,40,3,25,29,38,46,47
28776559,Sham Mailankody,RADIOLOGY ONCOLOGY,4,12,29,27,26,40,4,3,24,31,42,37
64558358,PHILIP MARJON,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",2,18,21,35,36,30,24,10,21,37,32,54
42367775,SUNANDA PEJAVAR,-,1,15,18,30,37,43,10,20,27,37,43,39
20640403,GINO IN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,17,31,32,35,44,4,29,12,25,50,36
64052660,MARKUS BREDEL,-,13,24,13,25,38,36,2,5,21,26,34,51
49915419,TIFFANY MULLINS,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,20,17,31,33,49,27,21,34,40,39,41
88656622,SHILPA SHUKLA,RADIOLOGY ONCOLOGY,2,12,27,35,26,50,11,11,23,21,38,53
18028777,BENJAMIN FREEMAN,HEMATOLOGY/ONCOLOGY,8,19,32,19,33,50,2,17,13,19,50,38
92131025,Miguel Pelayo,-,15,19,26,23,35,41,3,7,32,39,40,48
24845740,MELISSA ROSE,PEDIATRIC HEMATOLOGY ONCOLOGY,0,23,14,35,29,36,28,28,33,31,39,39
68246232,Joseph Sokhn,HEMATOLOGY/ONCOLOGY,3,19,35,22,36,33,8,9,23,38,31,49
43144425,ACHALA BHASKARA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,12,29,23,40,42,18,7,12,39,49,52
11055759,DERIC SAVIOR,-,5,24,23,20,31,32,14,5,12,40,26,36
60810165,HAMID SAADATI,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",8,10,22,31,40,43,22,13,34,40,31,55
89635072,Michael Choi,SURGICAL ONCOLOGY,11,14,32,20,26,47,20,26,13,20,48,47
87729930,JUSTIN BEKELMAN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",9,11,26,28,36,35,5,20,10,16,39,44
55492680,Asima Arslan,PEDIATRIC HEMATOLOGY ONCOLOGY,11,15,24,32,34,31,24,4,23,33,36,45
32406238,SHAHZAD SIDDIQUE,SURGICAL ONCOLOGY,3,14,27,18,25,31,15,30,14,25,28,55
31881920,Karen Ortiz Cruz,SURGICAL ONCOLOGY,13,20,21,16,36,40,16,27,21,22,45,35
55154198,Curtis Chong,PEDIATRIC HEMATOLOGY ONCOLOGY,2,20,20,30,31,50,0,16,34,20,44,46
37962843,NIHARIKA DIXIT,RADIOLOGY ONCOLOGY,5,12,10,21,30,33,19,30,15,18,39,48
25323626,KEVIN DAWRAVOO,SURGICAL ONCOLOGY,7,16,25,28,25,50,5,3,34,15,33,47
85889874,Koichi Takahashi,-,13,11,24,29,32,47,6,14,13,29,50,36
47584423,WEIJIE LI,RADIOLOGY ONCOLOGY,14,18,21,15,32,49,7,9,18,21,34,38
71214435,RUCHIKA GOEL,PEDIATRIC HEMATOLOGY ONCOLOGY,3,19,15,24,40,49,25,9,22,27,37,53
78073936,MICHAEL RACHSHTUT,ONCOLOGY MEDICAL,2,19,20,17,33,38,12,12,15,39,32,54
86089590,ARIELA MARSHALL,GYNECOLOGICAL ONCOLOGY,4,18,10,28,39,49,12,10,33,27,49,35
49719935,SRINIVASU CHAMARTHY,PEDIATRIC HEMATOLOGY ONCOLOGY,4,13,35,20,33,39,23,13,24,18,45,51
43097292,AHMAD ALKHASAWNEH,-,8,24,29,21,28,41,21,22,28,33,44,44
19088177,Basir Haque,HEMATOLOGY,10,11,18,34,30,44,22,4,10,22,30,45
52453957,Angela Taber,RADIOLOGY ONCOLOGY,3,16,28,25,34,39,10,28,33,22,41,50
62472363,PATRICIA GREIPP,-,4,12,29,33,27,33,6,1,31,37,25,37
75688864,MATTHEW KARPENKO,PEDIATRIC HEMATOLOGY ONCOLOGY,12,23,22,35,37,39,21,15,25,16,43,51
10604778,Paul Mehan,SURGICAL ONCOLOGY,3,23,29,21,36,36,27,11,32,16,29,44
53091749,XIAO WANG,RADIOLOGY ONCOLOGY,6,22,35,28,40,35,23,13,35,25,47,49
61562197,ASMA DILAWARI,RADIOLOGY ONCOLOGY,12,10,24,31,26,45,5,29,21,18,37,47
19153866,ANDREW LARAMORE,HEMATOLOGY,5,18,15,35,27,35,27,22,33,33,41,37
33891158,DAVID PARK,ONCOLOGY MEDICAL,2,20,28,23,34,48,15,17,27,15,28,50
61220192,Benjamin Solomon,RADIOLOGY ONCOLOGY,11,13,22,33,28,48,27,24,11,29,29,44
79807098,JILL TICHY,HEMATOLOGY,14,24,32,25,26,48,6,24,16,30,25,50
55599995,CLAUDIA CORONA,-,10,12,34,30,39,35,8,22,38,40,44,44
62456451,SHIHLI LIN,"PATHOLOGY, HEMATOLOGY",11,18,19,19,35,42,9,4,35,31,39,42
22138487,ANTHONY CMELAK,HEMATOLOGY/ONCOLOGY,12,19,18,16,27,34,14,1,33,31,38,55
28927564,Harold Chung,HEMATOLOGY/ONCOLOGY,13,14,23,34,28,47,19,2,21,36,33,54
77857802,JOHN KENNEDY,-,0,14,28,26,34,45,11,6,17,19,27,41
65797283,Priya Jain,SURGICAL ONCOLOGY,11,15,18,30,38,41,11,12,10,28,41,55
51272609,LEI CHEN,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,11,21,35,30,37,24,27,36,25,35,53
11933496,HELEN HESLOP,PEDIATRIC HEMATOLOGY ONCOLOGY,0,10,35,35,27,32,15,22,21,28,45,49
75939212,SEAN DOWLING,RADIOLOGY ONCOLOGY,10,24,27,26,36,48,19,10,34,27,27,40
70870272,THOMAS SHELDON,RADIOLOGY ONCOLOGY,10,22,29,16,32,36,26,26,30,19,28,37
51615426,CARLOS DE CASTRO,GYNECOLOGICAL ONCOLOGY,8,20,22,18,26,45,20,5,33,25,48,42
75467455,PHILIP SARDAR,SURGICAL ONCOLOGY,3,16,22,15,27,33,4,4,20,39,27,47
92175670,HAYDEE ALBINO,RADIOLOGY ONCOLOGY,10,22,24,22,31,42,19,6,26,34,45,53
69340605,HALLINE OVERBY,PEDIATRIC HEMATOLOGY ONCOLOGY,1,18,15,31,39,45,12,25,14,29,28,48
60650419,BASSEMA ANTABLI,RADIOLOGY ONCOLOGY,2,12,30,29,27,40,11,10,21,31,26,38
78870584,RODABE AMARIA,SURGICAL ONCOLOGY,5,23,35,32,33,41,20,13,15,26,49,54
89459838,JENNIFER DIAMOND,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",0,14,19,15,25,45,14,12,17,27,32,44
69888507,BHARAT JENIGIRI,HEMATOLOGY,3,10,15,26,35,47,30,16,27,27,48,45
51181501,Viran Holden,"PATHOLOGY, HEMATOLOGY",9,18,23,22,34,30,25,14,17,36,32,36
46483902,Dulcinea Quintana,-,14,18,33,28,35,35,19,20,28,17,39,50
23384994,I-WEN CHANG,-,13,20,23,22,25,31,3,27,11,15,31,47
29614447,PETER GREENBERG,HEMATOLOGY/ONCOLOGY,13,19,19,22,32,40,3,16,37,27,39,46
68234584,MATTHEW STEENSMA,SURGICAL ONCOLOGY,13,16,35,32,33,47,18,25,15,15,47,44
37228919,YI-HUA CHEN,"PATHOLOGY, HEMATOLOGY",13,23,32,32,40,43,10,18,12,15,33,44
40635003,AHMED ARIBI,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",3,20,22,16,31,30,22,4,31,22,26,52
68655365,John Quigley,RADIOLOGY ONCOLOGY,9,20,11,19,40,34,18,18,35,25,35,46
23202207,GREGORY VERCELLOTTI,SURGICAL ONCOLOGY,15,25,22,34,36,31,22,7,39,39,27,48
94356112,EDWARD PERRY,"PATHOLOGY, HEMATOLOGY",10,17,11,17,29,30,3,1,33,40,25,46
77301893,Pei Lin,-,2,13,24,16,30,39,2,19,19,30,47,55
59048535,SAJJAD HAIDER,-,10,13,30,21,35,35,27,28,33,22,27,55
40587381,Barry Skikne,ONCOLOGY MEDICAL,2,25,11,29,29,49,0,10,37,38,40,42
64331084,ANDREA MC KEE,-,11,21,31,35,38,36,17,24,37,31,33,51
51892235,ANTHONY KALLIATH,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",4,14,21,29,34,40,29,6,18,15,48,49
71671057,JUNMING FANG,-,13,25,11,26,26,41,26,24,30,16,43,51
90192341,THOMAS BRADLEY,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",14,18,13,20,39,50,26,18,32,18,26,53
16215230,MALCOLM WINTER,RADIOLOGY ONCOLOGY,6,21,34,20,32,48,3,30,17,20,49,42
41535120,DEBORAH RABINOWITZ,ONCOLOGY MEDICAL,15,21,32,15,26,44,19,0,35,19,43,54
77813919,Laura Michaelis,"PATHOLOGY, HEMATOLOGY",4,23,28,30,39,48,4,21,28,31,25,53
87315746,ANTONIO APONTE,-,15,23,22,17,39,31,22,1,18,24,45,49
51366413,SUSAN EMANUELE,PEDIATRIC HEMATOLOGY ONCOLOGY,0,14,11,15,25,33,4,26,33,34,26,48
17621571,Stephanie Savelli,SURGICAL ONCOLOGY,3,14,29,16,39,31,12,29,31,18,30,43
99291057,UMANGI PATEL,"PATHOLOGY, HEMATOLOGY",8,20,33,35,39,37,3,3,36,29,44,42
54707940,MATHEWS GEORGE,HEMATOLOGY,11,13,11,21,36,43,10,8,31,23,43,50
65070371,JAMES MASON,ONCOLOGY MEDICAL,8,12,25,16,29,32,29,21,14,22,31,47
47920280,VAISHALI SASTE,SURGICAL ONCOLOGY,14,13,33,27,31,37,6,5,36,31,42,37
55306557,MANI SUBRAMANIAN,"PATHOLOGY, HEMATOLOGY",2,17,30,22,26,41,26,17,13,27,42,48
99117371,JOSHUA BRAMSON,PEDIATRIC HEMATOLOGY ONCOLOGY,12,25,19,25,33,35,29,3,22,39,46,52
95984255,KATHLEEN YANG,RADIOLOGY ONCOLOGY,2,14,22,16,27,41,19,10,33,34,40,47
90051963,Matthew Foster,GYNECOLOGICAL ONCOLOGY,14,21,19,22,29,38,1,12,38,23,46,47
79043507,MARIA SCOUROS,ONCOLOGY MEDICAL,2,10,20,34,33,50,3,4,28,19,35,41
74656522,Brian Till,-,10,14,13,28,36,45,21,27,11,36,42,36
48741938,MEGHANA RAGHAVENDRA,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",0,20,16,27,29,50,30,12,22,19,28,45
99717425,Brady Miller,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",11,13,27,24,40,32,11,20,10,16,34,49
14805215,JEAN CONNORS,HEMATOLOGY/ONCOLOGY,14,12,10,21,30,31,23,7,33,18,30,49
92351513,PAUL O'BRIEN,HEMATOLOGY,7,15,14,24,40,34,12,17,23,30,49,49
53424073,IRA FELMAN,GYNECOLOGICAL ONCOLOGY,3,20,11,25,34,49,15,17,26,29,32,44
46698889,Hitendra Upadhyaya,GYNECOLOGICAL ONCOLOGY,0,19,14,30,35,36,22,25,33,34,46,47
83256110,MANJEET CHAWLA,HEMATOLOGY,15,14,21,34,31,38,22,0,16,34,30,40
79682772,JYOTI MAYADEV,SURGICAL ONCOLOGY,10,10,13,29,26,45,19,13,23,16,40,40
81009377,ANAT ERDREICH-EPSTEIN,GYNECOLOGICAL ONCOLOGY,12,14,18,30,28,37,6,0,19,35,25,53
61843151,ABIGAIL BYRNES,-,12,22,25,27,27,46,14,1,37,19,28,35
83316404,JULIA OH,"PATHOLOGY, HEMATOLOGY",12,17,12,23,34,44,27,1,19,19,44,53
46337612,KAREN PRILL,-,0,23,11,20,40,36,17,13,34,15,31,45
68978518,SCOTT TANNEHILL,HEMATOLOGY,8,12,33,24,30,31,14,26,12,31,49,52
38146022,MINDY BOHRER,GYNECOLOGICAL ONCOLOGY,6,15,13,35,34,35,5,19,25,28,30,36
52934865,WILLIAM DE ROSA,"PATHOLOGY, HEMATOLOGY",7,15,32,15,39,39,18,9,17,34,38,36
15472438,WON LEE,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",15,19,30,23,29,40,6,19,23,22,34,38
36170679,Adonis Lorenzana,"ORTHOPEDIC SURG, MUSCULOSKELETAL ONCOL",15,13,10,27,30,36,30,17,23,22,40,44
88090000,MARIA VALENTE,GYNECOLOGICAL ONCOLOGY,7,19,20,28,33,30,1,20,26,26,49,47
